140,20,0.0,0.0,0.0,0.0
141,21,0.0,0.0,0.0,0.0
142,22,0.0,0.0,0.0,0.0
143,23,0.0,0.0,0.0,0.0
144,0,0.0,0.0,0.0,0.0
145,1,0.0,0.0,0.0,0.0
146,2,0.0,0.0,0.0,0.0
147,3,0.0,0.0,0.0,0.0
148,4,0.0,0.0,0.0,0.0
149,5,0.0,0.0,0.0,0.0
150,6,0.0,0.0,0.0,0.0
151,7,0.4,0.4,0.0,0.0
152,8,9.1,9.5,0.1,0.1
153,9,31.8,41.3,0.3,0.4
154,10,51.0,92.3,0.5,0.9
155,11,61.9,154.2,0.6,1.5
156,12,66.6,220.8,0.7,2.2
157,13,64.0,284.8,0.6,2.8
158,14,54.2,339.0,0.5,3.4
159,15,38.5,377.5,0.4,3.8
160,16,18.0,395.5,0.2,4.0
161,17,1.8,397.3,0.0,4.0
162,18,0.0,0.0,0.0,0.0
163,19,0.0,0.0,0.0,0.0
164,20,0.0,0.0,0.0,0.0
165,21,0.0,0.0,0.0,0.0
166,22,0.0,0.0,0.0,0.0
167,23,0.0,0.0,0.0,0.0
168,0,0.0,0.0,0.0,0.0
169,1,0.0,0.0,0.0,0.0
170,2,0.0,0.0,0.0,0.0
171,3,0.0,0.0,0.0,0.0
172,4,0.0,0.0,0.0,0.0
173,5,0.0,0.0,0.0,0.0
174,6,0.0,0.0,0.0,0.0
175,7,0.4,0.4,0.0,0.0
176,8,9.5,9.9,0.1,0.1
177,9,32.2,42.1,0.3,0.4
178,10,50.2,92.3,0.5,0.9
179,11,60.2,152.5,0.6,1.5
180,12,64.1,216.6,0.6,2.2
181,13,54.6,271.2,0.5,2.7
182,14,50.3,321.5,0.5,3.2
183,15,36.3,357.8,0.4,3.6
184,16,12.1,369.9,0.1,3.7
185,17,1.0,370.9,0.0,3.7
186,18,0.0,0.0,0.0,0.0
187,19,0.0,0.0,0.0,0.0
188,20,0.0,0.0,0.0,0.0
189,21,0.0,0.0,0.0,0.0
190,22,0.0,0.0,0.0,0.0
191,23,0.0,0.0,0.0,0.0
192,0,0.0,0.0,0.0,0.0
193,1,0.0,0.0,0.0,0.0
194,2,0.0,0.0,0.0,0.0
195,3,0.0,0.0,0.0,0.0
196,4,0.0,0.0,0.0,0.0
197,5,0.0,0.0,0.0,0.0
198,6,0.0,0.0,0.0,0.0
199,7,0.0,0.0,0.0,0.0
200,8,2.6,2.6,0.0,0.0
201,9,8.2,10.8,0.1,0.1
202,10,28.2,39.0,0.3,0.4
203,11,33.6,72.6,0.3,0.7
204,12,39.8,112.4,0.4,1.1
205,13,26.4,138.8,0.3,1.4
206,14,34.5,173.3,0.3,1.7
207,15,20.6,193.9,0.2,1.9
208,16,11.2,205.1,0.1,2.1
209,17,1.5,206.6,0.0,2.1
210,18,0.0,0.0,0.0,0.0
211,19,0.0,0.0,0.0,0.0
212,20,0.0,0.0,0.0,0.0
213,21,0.0,0.0,0.0,0.0
214,22,0.0,0.0,0.0,0.0
215,23,0.0,0.0,0.0,0.0
216,0,0.0,0.0,0.0,0.0
217,1,0.0,0.0,0.0,0.0
218,2,0.0,0.0,0.0,0.0
219,3,0.0,0.0,0.0,0.0
220,4,0.0,0.0,0.0,0.0
221,5,0.0,0.0,0.0,0.0
222,6,0.0,0.0,0.0,0.0
223,7,0.4,0.4,0.0,0.0
224,8,5.8,6.2,0.1,0.1
225,9,24.3,30.5,0.2,0.3
226,10,41.5,72.0,0.4,0.7
227,11,54.5,126.5,0.5,1.3
228,12,55.5,182.0,0.6,1.8
229,13,59.8,241.8,0.6,2.4
230,14,47.5,289.3,0.5,2.9
231,15,29.6,318.9,0.3,3.2
232,16,12.1,331.0,0.1,3.3
233,17,1.4,332.4,0.0,3.3
234,18,0.0,0.0,0.0,0.0
235,19,0.0,0.0,0.0,0.0
236,20,0.0,0.0,0.0,0.0
237,21,0.0,0.0,0.0,0.0
238,22,0.0,0.0,0.0,0.0
239,23,0.0,0.0,0.0,0.0
240,0,0.0,0.0,0.0,0.0
241,1,0.0,0.0,0.0,0.0
242,2,0.0,0.0,0.0,0.0
243,3,0.0,0.0,0.0,0.0
244,4,0.0,0.0,0.0,0.0
245,5,0.0,0.0,0.0,0.0
246,6,0.0,0.0,0.0,0.0
247,7,0.0,0.0,0.0,0.0
248,8,3.9,3.9,0.0,0.0
249,9,17.3,21.2,0.2,0.2
250,10,24.4,45.6,0.2,0.5
251,11,12.8,58.4,0.1,0.6
252,12,76.9,135.3,0.8,1.4
253,13,28.3,163.6,0.3,1.6
254,14,34.8,198.4,0.3,2.0
255,15,17.8,216.2,0.2,2.2
256,16,9.0,225.2,0.1,2.3
257,17,1.0,226.2,0.0,2.3
258,18,0.0,0.0,0.0,0.0
259,19,0.0,0.0,0.0,0.0
260,20,0.0,0.0,0.0,0.0
261,21,0.0,0.0,0.0,0.0
262,22,0.0,0.0,0.0,0.0
263,23,0.0,0.0,0.0,0.0
264,0,0.0,0.0,0.0,0.0
265,1,0.0,0.0,0.0,0.0
266,2,0.0,0.0,0.0,0.0
267,3,0.0,0.0,0.0,0.0
268,4,0.0,0.0,0.0,0.0
269,5,0.0,0.0,0.0,0.0
270,6,0.0,0.0,0.0,0.0
271,7,0.2,0.2,0.0,0.0
272,8,7.1,7.3,0.1,0.1
273,9,30.0,37.3,0.3,0.4
274,10,50.7,88.0,0.5,0.9
275,11,62.6,150.6,0.6,1.5
276,12,67.3,217.9,0.7,2.2
277,13,34.5,252.4,0.3,2.5
278,14,29.6,282.0,0.3,2.8
279,15,30.5,312.5,0.3,3.1
280,16,13.6,326.1,0.1,3.3
281,17,1.3,327.4,0.0,3.3
282,18,0.0,0.0,0.0,0.0
283,19,0.0,0.0,0.0,0.0
284,20,0.0,0.0,0.0,0.0
285,21,0.0,0.0,0.0,0.0
286,22,0.0,0.0,0.0,0.0
287,23,0.0,0.0,0.0,0.0
288,0,0.0,0.0,0.0,0.0
289,1,0.0,0.0,0.0,0.0
290,2,0.0,0.0,0.0,0.0
291,3,0.0,0.0,0.0,0.0
292,4,0.0,0.0,0.0,0.0
293,5,0.0,0.0,0.0,0.0
294,6,0.0,0.0,0.0,0.0
295,7,0.0,0.0,0.0,0.0
296,8,2.8,2.8,0.0,0.0
297,9,18.3,21.1,0.2,0.2
298,10,32.0,53.1,0.3,0.5
299,11,32.5,85.6,0.3,0.9
300,12,44.9,130.5,0.4,1.3
301,13,40.9,171.4,0.4,1.7
302,14,33.3,204.7,0.3,2.0
303,15,19.0,223.7,0.2,2.2
304,16,7.3,231.0,0.1,2.3
305,17,1.1,232.1,0.0,2.3
306,18,0.0,0.0,0.0,0.0
307,19,0.0,0.0,0.0,0.0
308,20,0.0,0.0,0.0,0.0
309,21,0.0,0.0,0.0,0.0
310,22,0.0,0.0,0.0,0.0
311,23,0.0,0.0,0.0,0.0
312,0,0.0,0.0,0.0,0.0
313,1,0.0,0.0,0.0,0.0
314,2,0.0,0.0,0.0,0.0
315,3,0.0,0.0,0.0,0.0
316,4,0.0,0.0,0.0,0.0
317,5,0.0,0.0,0.0,0.0
318,6,0.0,0.0,0.0,0.0
319,7,0.4,0.4,0.0,0.0
320,8,11.9,12.3,0.1,0.1
321,9,34.3,46.6,0.3,0.5
322,10,52.7,99.3,0.5,1.0
323,11,64.3,163.6,0.6,1.6
324,12,69.7,233.3,0.7,2.3
325,13,66.6,299.9,0.7,3.0
326,14,57.9,357.8,0.6,3.6
327,15,38.3,396.1,0.4,4.0
328,16,17.8,413.9,0.2,4.1
329,17,2.1,416.0,0.0,4.2
330,18,0.0,0.0,0.0,0.0
331,19,0.0,0.0,0.0,0.0
332,20,0.0,0.0,0.0,0.0
333,21,0.0,0.0,0.0,0.0
334,22,0.0,0.0,0.0,0.0
335,23,0.0,0.0,0.0,0.0
336,0,0.0,0.0,0.0,0.0
337,1,0.0,0.0,0.0,0.0
338,2,0.0,0.0,0.0,0.0
339,3,0.0,0.0,0.0,0.0
340,4,0.0,0.0,0.0,0.0
341,5,0.0,0.0,0.0,0.0
342,6,0.0,0.0,0.0,0.0
343,7,0.6,0.6,0.0,0.0
344,8,8.3,8.9,0.1,0.1
345,9,21.9,30.8,0.2,0.3
346,10,39.5,70.3,0.4,0.7
347,11,48.6,118.9,0.5,1.2
348,12,63.4,182.3,0.6,1.8
349,13,39.2,221.5,0.4,2.2
350,14,16.9,238.4,0.2,2.4
351,15,11.5,249.9,0.1,2.5
352,16,5.4,255.3,0.1,2.6
353,17,0.6,255.9,0.0,2.6
354,18,0.0,0.0,0.0,0.0
355,19,0.0,0.0,0.0,0.0
356,20,0.0,0.0,0.0,0.0
357,21,0.0,0.0,0.0,0.0
358,22,0.0,0.0,0.0,0.0
359,23,0.0,0.0,0.0,0.0
360,0,0.0,0.0,0.0,0.0
361,1,0.0,0.0,0.0,0.0
362,2,0.0,0.0,0.0,0.0
363,3,0.0,0.0,0.0,0.0
364,4,0.0,0.0,0.0,0.0
365,5,0.0,0.0,0.0,0.0
366,6,0.0,0.0,0.0,0.0
367,7,0.0,0.0,0.0,0.0
368,8,2.2,2.2,0.0,0.0
369,9,6.9,9.1,0.1,0.1
370,10,26.8,35.9,0.3,0.4
371,11,31.3,67.2,0.3,0.7
372,12,36.4,103.6,0.4,1.0
373,13,24.7,128.3,0.2,1.3
374,14,33.1,161.4,0.3,1.6
375,15,19.3,180.7,0.2,1.8
376,16,8.1,188.8,0.1,1.9
377,17,1.7,190.5,0.0,1.9
378,18,0.0,0.0,0.0,0.0
379,19,0.0,0.0,0.0,0.0
380,20,0.0,0.0,0.0,0.0
381,21,0.0,0.0,0.0,0.0
382,22,0.0,0.0,0.0,0.0
383,23,0.0,0.0,0.0,0.0
384,0,0.0,0.0,0.0,0.0
385,1,0.0,0.0,0.0,0.0
386,2,0.0,0.0,0.0,0.0
387,3,0.0,0.0,0.0,0.0
388,4,0.0,0.0,0.0,0.0
389,5,0.0,0.0,0.0,0.0
390,6,0.0,0.0,0.0,0.0
391,7,0.4,0.4,0.0,0.0
392,8,4.8,5.2,0.0,0.1
393,9,11.2,16.4,0.1,0.2
394,10,26.5,42.9,0.3,0.4
395,11,46.8,89.7,0.5,0.9
396,12,36.9,126.6,0.4,1.3
397,13,44.3,170.9,0.4,1.7
398,14,20.8,191.7,0.2,1.9
399,15,17.9,209.6,0.2,2.1
400,16,10.8,220.4,0.1,2.2
401,17,0.9,221.3,0.0,2.2
402,18,0.0,0.0,0.0,0.0
403,19,0.0,0.0,0.0,0.0
404,20,0.0,0.0,0.0,0.0
405,21,0.0,0.0,0.0,0.0
406,22,0.0,0.0,0.0,0.0
407,23,0.0,0.0,0.0,0.0
408,0,0.0,0.0,0.0,0.0
409,1,0.0,0.0,0.0,0.0
410,2,0.0,0.0,0.0,0.0
411,3,0.0,0.0,0.0,0.0
412,4,0.0,0.0,0.0,0.0
413,5,0.0,0.0,0.0,0.0
414,6,0.0,0.0,0.0,0.0
415,7,0.2,0.2,0.0,0.0
416,8,7.1,7.3,0.1,0.1
417,9,23.3,30.6,0.2,0.3
418,10,54.1,84.7,0.5,0.8
419,11,66.4,151.1,0.7,1.5
420,12,71.6,222.7,0.7,2.2
421,13,69.3,292.0,0.7,2.9
422,14,59.7,351.7,0.6,3.5
423,15,43.9,395.6,0.4,4.0
424,16,22.1,417.7,0.2,4.2
425,17,3.8,421.5,0.0,4.2
426,18,0.0,0.0,0.0,0.0
427,19,0.0,0.0,0.0,0.0
428,20,0.0,0.0,0.0,0.0
429,21,0.0,0.0,0.0,0.0
430,22,0.0,0.0,0.0,0.0
431,23,0.0,0.0,0.0,0.0
432,0,0.0,0.0,0.0,0.0
433,1,0.0,0.0,0.0,0.0
434,2,0.0,0.0,0.0,0.0
435,3,0.0,0.0,0.0,0.0
436,4,0.0,0.0,0.0,0.0
437,5,0.0,0.0,0.0,0.0
438,6,0.0,0.0,0.0,0.0
439,7,0.4,0.4,0.0,0.0
440,8,8.4,8.8,0.1,0.1
441,9,28.0,36.8,0.3,0.4
442,10,47.0,83.8,0.5,0.8
443,11,59.5,143.3,0.6,1.4
444,12,63.6,206.9,0.6,2.1
445,13,64.0,270.9,0.6,2.7
446,14,42.9,313.8,0.4,3.1
447,15,11.4,325.2,0.1,3.3
448,16,2.9,328.1,0.0,3.3
449,17,0.4,328.5,0.0,3.3
450,18,0.0,0.0,0.0,0.0
451,19,0.0,0.0,0.0,0.0
452,20,0.0,0.0,0.0,0.0
453,21,0.0,0.0,0.0,0.0
454,22,0.0,0.0,0.0,0.0
455,23,0.0,0.0,0.0,0.0
456,0,0.0,0.0,0.0,0.0
457,1,0.0,0.0,0.0,0.0
458,2,0.0,0.0,0.0,0.0
459,3,0.0,0.0,0.0,0.0
460,4,0.0,0.0,0.0,0.0
461,5,0.0,0.0,0.0,0.0
462,6,0.0,0.0,0.0,0.0
463,7,0.4,0.4,0.0,0.0
464,8,11.0,11.4,0.1,0.1
465,9,30.6,42.0,0.3,0.4
466,10,51.8,93.8,0.5,0.9
467,11,62.6,156.4,0.6,1.6
468,12,67.8,224.2,0.7,2.2
469,13,66.1,290.3,0.7,2.9
470,14,57.3,347.6,0.6,3.5
471,15,42.4,390.0,0.4,3.9
472,16,20.6,410.6,0.2,4.1
473,17,3.5,414.1,0.0,4.1
474,18,0.0,0.0,0.0,0.0
475,19,0.0,0.0,0.0,0.0
476,20,0.0,0.0,0.0,0.0
477,21,0.0,0.0,0.0,0.0
478,22,0.0,0.0,0.0,0.0
479,23,0.0,0.0,0.0,0.0
480,0,0.0,0.0,0.0,0.0
481,1,0.0,0.0,0.0,0.0
482,2,0.0,0.0,0.0,0.0
483,3,0.0,0.0,0.0,0.0
484,4,0.0,0.0,0.0,0.0
485,5,0.0,0.0,0.0,0.0
486,6,0.0,0.0,0.0,0.0
487,7,0.4,0.4,0.0,0.0
488,8,10.3,10.7,0.1,0.1
489,9,32.7,43.4,0.3,0.4
490,10,50.6,94.0,0.5,0.9
491,11,62.3,156.3,0.6,1.6
492,12,67.5,223.8,0.7,2.2
493,13,60.6,284.4,0.6,2.8
494,14,50.9,335.3,0.5,3.4
495,15,36.1,371.4,0.4,3.7
496,16,14.3,385.7,0.1,3.9
497,17,3.2,388.9,0.0,3.9
498,18,0.0,0.0,0.0,0.0
499,19,0.0,0.0,0.0,0.0
500,20,0.0,0.0,0.0,0.0
501,21,0.0,0.0,0.0,0.0
502,22,0.0,0.0,0.0,0.0
503,23,0.0,0.0,0.0,0.0
504,0,0.0,0.0,0.0,0.0
505,1,0.0,0.0,0.0,0.0
506,2,0.0,0.0,0.0,0.0
507,3,0.0,0.0,0.0,0.0
508,4,0.0,0.0,0.0,0.0
509,5,0.0,0.0,0.0,0.0
510,6,0.0,0.0,0.0,0.0
511,7,0.2,0.2,0.0,0.0
512,8,4.3,4.5,0.0,0.0
513,9,15.5,20.0,0.2,0.2
514,10,8.6,28.6,0.1,0.3
515,11,16.4,45.0,0.2,0.5
516,12,28.5,73.5,0.3,0.7
517,13,30.8,104.3,0.3,1.0
518,14,16.7,121.0,0.2,1.2
519,15,6.7,127.7,0.1,1.3
520,16,4.9,132.6,0.0,1.3
521,17,1.3,133.9,0.0,1.3
522,18,0.0,0.0,0.0,0.0
523,19,0.0,0.0,0.0,0.0
524,20,0.0,0.0,0.0,0.0
525,21,0.0,0.0,0.0,0.0
526,22,0.0,0.0,0.0,0.0
527,23,0.0,0.0,0.0,0.0
528,0,0.0,0.0,0.0,0.0
529,1,0.0,0.0,0.0,0.0
530,2,0.0,0.0,0.0,0.0
531,3,0.0,0.0,0.0,0.0
532,4,0.0,0.0,0.0,0.0
533,5,0.0,0.0,0.0,0.0
534,6,0.0,0.0,0.0,0.0
535,7,0.2,0.2,0.0,0.0
536,8,2.2,2.4,0.0,0.0
537,9,4.8,7.2,0.0,0.1
538,10,10.6,17.8,0.1,0.2
539,11,15.6,33.4,0.2,0.3
540,12,26.4,59.8,0.3,0.6
541,13,26.3,86.1,0.3,0.9
542,14,17.1,103.2,0.2,1.0
543,15,13.5,116.7,0.1,1.2
544,16,9.7,126.4,0.1,1.3
545,17,1.8,128.2,0.0,1.3
546,18,0.0,0.0,0.0,0.0
547,19,0.0,0.0,0.0,0.0
548,20,0.0,0.0,0.0,0.0
549,21,0.0,0.0,0.0,0.0
550,22,0.0,0.0,0.0,0.0
551,23,0.0,0.0,0.0,0.0
552,0,0.0,0.0,0.0,0.0
553,1,0.0,0.0,0.0,0.0
554,2,0.0,0.0,0.0,0.0
555,3,0.0,0.0,0.0,0.0
556,4,0.0,0.0,0.0,0.0
557,5,0.0,0.0,0.0,0.0
558,6,0.0,0.0,0.0,0.0
559,7,0.4,0.4,0.0,0.0
560,8,5.6,6.0,0.1,0.1
561,9,14.3,20.3,0.1,0.2
562,10,25.9,46.2,0.3,0.5
563,11,33.8,80.0,0.3,0.8
564,12,40.1,120.1,0.4,1.2
565,13,26.3,146.4,0.3,1.5
566,14,13.3,159.7,0.1,1.6
567,15,10.6,170.3,0.1,1.7
568,16,4.2,174.5,0.0,1.7
569,17,0.8,175.3,0.0,1.8
570,18,0.0,0.0,0.0,0.0
571,19,0.0,0.0,0.0,0.0
572,20,0.0,0.0,0.0,0.0
573,21,0.0,0.0,0.0,0.0
574,22,0.0,0.0,0.0,0.0
575,23,0.0,0.0,0.0,0.0
576,0,0.0,0.0,0.0,0.0
577,1,0.0,0.0,0.0,0.0
578,2,0.0,0.0,0.0,0.0
579,3,0.0,0.0,0.0,0.0
580,4,0.0,0.0,0.0,0.0
581,5,0.0,0.0,0.0,0.0
582,6,0.0,0.0,0.0,0.0
583,7,0.0,0.0,0.0,0.0
584,8,1.0,1.0,0.0,0.0
585,9,4.2,5.2,0.0,0.1
586,10,4.5,9.7,0.0,0.1
587,11,4.1,13.8,0.0,0.1
588,12,6.5,20.3,0.1,0.2
589,13,5.3,25.6,0.1,0.3
590,14,2.8,28.4,0.0,0.3
591,15,2.2,30.6,0.0,0.3
592,16,2.1,32.7,0.0,0.3
593,17,1.2,33.9,0.0,0.3
594,18,0.0,0.0,0.0,0.0
595,19,0.0,0.0,0.0,0.0
596,20,0.0,0.0,0.0,0.0
597,21,0.0,0.0,0.0,0.0
598,22,0.0,0.0,0.0,0.0
599,23,0.0,0.0,0.0,0.0
600,0,0.0,0.0,0.0,0.0
601,1,0.0,0.0,0.0,0.0
602,2,0.0,0.0,0.0,0.0
603,3,0.0,0.0,0.0,0.0
604,4,0.0,0.0,0.0,0.0
605,5,0.0,0.0,0.0,0.0
606,6,0.0,0.0,0.0,0.0
607,7,0.4,0.4,0.0,0.0
608,8,3.4,3.8,0.0,0.0
609,9,14.4,18.2,0.1,0.2
610,10,37.0,55.2,0.4,0.6
611,11,51.1,106.3,0.5,1.1
612,12,56.5,162.8,0.6,1.6
613,13,44.9,207.7,0.4,2.1
614,14,45.5,253.2,0.5,2.5
615,15,39.6,292.8,0.4,2.9
616,16,15.5,308.3,0.2,3.1
617,17,3.4,311.7,0.0,3.1
618,18,0.0,0.0,0.0,0.0
619,19,0.0,0.0,0.0,0.0
620,20,0.0,0.0,0.0,0.0
621,21,0.0,0.0,0.0,0.0
622,22,0.0,0.0,0.0,0.0
623,23,0.0,0.0,0.0,0.0
624,0,0.0,0.0,0.0,0.0
625,1,0.0,0.0,0.0,0.0
626,2,0.0,0.0,0.0,0.0
627,3,0.0,0.0,0.0,0.0
628,4,0.0,0.0,0.0,0.0
629,5,0.0,0.0,0.0,0.0
630,6,0.0,0.0,0.0,0.0
631,7,0.8,0.8,0.0,0.0
632,8,11.7,12.5,0.1,0.1
633,9,32.9,45.4,0.3,0.5
634,10,54.3,99.7,0.5,1.0
635,11,67.2,166.9,0.7,1.7
636,12,75.5,242.4,0.8,2.4
637,13,69.1,311.5,0.7,3.1
638,14,57.7,369.2,0.6,3.7
639,15,46.1,415.3,0.5,4.2
640,16,24.1,439.4,0.2,4.4
641,17,4.5,443.9,0.0,4.4
642,18,0.0,0.0,0.0,0.0
643,19,0.0,0.0,0.0,0.0
644,20,0.0,0.0,0.0,0.0
645,21,0.0,0.0,0.0,0.0
646,22,0.0,0.0,0.0,0.0
647,23,0.0,0.0,0.0,0.0
648,0,0.0,0.0,0.0,0.0
649,1,0.0,0.0,0.0,0.0
650,2,0.0,0.0,0.0,0.0
651,3,0.0,0.0,0.0,0.0
652,4,0.0,0.0,0.0,0.0
653,5,0.0,0.0,0.0,0.0
654,6,0.0,0.0,0.0,0.0
655,7,0.6,0.6,0.0,0.0
656,8,10.0,10.6,0.1,0.1
657,9,37.8,48.4,0.4,0.5
658,10,57.4,105.8,0.6,1.1
659,11,70.5,176.3,0.7,1.8
660,12,75.7,252.0,0.8,2.5
661,13,75.5,327.5,0.8,3.3
662,14,66.8,394.3,0.7,3.9
663,15,50.7,445.0,0.5,4.5
664,16,23.2,468.2,0.2,4.7
665,17,4.1,472.3,0.0,4.7
666,18,0.0,0.0,0.0,0.0
667,19,0.0,0.0,0.0,0.0
668,20,0.0,0.0,0.0,0.0
669,21,0.0,0.0,0.0,0.0
670,22,0.0,0.0,0.0,0.0
671,23,0.0,0.0,0.0,0.0
672,0,0.0,0.0,0.0,0.0
673,1,0.0,0.0,0.0,0.0
674,2,0.0,0.0,0.0,0.0
675,3,0.0,0.0,0.0,0.0
676,4,0.0,0.0,0.0,0.0
677,5,0.0,0.0,0.0,0.0
678,6,0.0,0.0,0.0,0.0
679,7,0.4,0.4,0.0,0.0
680,8,5.8,6.2,0.1,0.1
681,9,27.7,33.9,0.3,0.3
682,10,45.1,79.0,0.5,0.8
683,11,53.0,132.0,0.5,1.3
684,12,72.5,204.5,0.7,2.0
685,13,74.1,278.6,0.7,2.8
686,14,63.9,342.5,0.6,3.4
687,15,50.4,392.9,0.5,3.9
688,16,23.8,416.7,0.2,4.2
689,17,4.6,421.3,0.0,4.2
690,18,0.0,0.0,0.0,0.0
691,19,0.0,0.0,0.0,0.0
692,20,0.0,0.0,0.0,0.0
693,21,0.0,0.0,0.0,0.0
694,22,0.0,0.0,0.0,0.0
695,23,0.0,0.0,0.0,0.0
696,0,0.0,0.0,0.0,0.0
697,1,0.0,0.0,0.0,0.0
698,2,0.0,0.0,0.0,0.0
